time;target;date
2;307.594;02.08.2022
3;295.838;02.08.2022
4;289.01;02.08.2022
5;280.367;02.08.2022
6;282.211;02.08.2022
7;314.824;02.08.2022
8;359.368;02.08.2022
9;413.458;02.08.2022
10;446.033;02.08.2022
11;460.035;02.08.2022
12;460.745;02.08.2022
13;455.354;02.08.2022
14;460.335;02.08.2022
15;457.119;02.08.2022
16;453.993;02.08.2022
17;450.568;02.08.2022
18;442.883;02.08.2022
19;437.178;02.08.2022
20;428.423;02.08.2022
21;428.523;02.08.2022
22;438.209;02.08.2022
23;413.323;02.08.2022
0;367.637;03.08.2022
1;329.014;03.08.2022
2;307.382;03.08.2022
3;297.374;03.08.2022
4;291.239;03.08.2022
5;282.844;03.08.2022
6;283.76;03.08.2022
7;317.598;03.08.2022
8;365.281;03.08.2022
9;418.612;03.08.2022
10;450.061;03.08.2022
11;467.93;03.08.2022
12;472.257;03.08.2022
13;468.344;03.08.2022
14;472.136;03.08.2022
15;470.81;03.08.2022
16;467.553;03.08.2022
17;466.535;03.08.2022
18;456.172;03.08.2022
19;451.264;03.08.2022
20;439.234;03.08.2022
21;441.411;03.08.2022
22;447.414;03.08.2022
23;422.89;03.08.2022
0;376.758;04.08.2022
1;334.278;04.08.2022
2;309.495;04.08.2022
3;297.014;04.08.2022
4;291.406;04.08.2022
5;281.916;04.08.2022
6;284.226;04.08.2022
7;321.033;04.08.2022
8;368.254;04.08.2022
9;422.833;04.08.2022
10;459.698;04.08.2022
11;475.588;04.08.2022
12;479.796;04.08.2022
13;476.553;04.08.2022
14;480.437;04.08.2022
15;479.072;04.08.2022
16;476.727;04.08.2022
17;475.23;04.08.2022
18;465.109;04.08.2022
19;456.805;04.08.2022
20;446.086;04.08.2022
21;446.369;04.08.2022
22;456.755;04.08.2022
23;432.133;04.08.2022
0;387.619;05.08.2022
1;349.242;05.08.2022
2;324.179;05.08.2022
3;312.54;05.08.2022
4;306.566;05.08.2022
5;297.139;05.08.2022
6;297.571;05.08.2022
7;334.43;05.08.2022
8;380.14;05.08.2022
9;434.421;05.08.2022
10;470.347;05.08.2022
11;486.063;05.08.2022
12;491.522;05.08.2022
13;488.541;05.08.2022
14;489.977;05.08.2022
15;489.057;05.08.2022
16;483.332;05.08.2022
17;481.2;05.08.2022
18;470.505;05.08.2022
19;463.195;05.08.2022
20;450.963;05.08.2022
21;451.567;05.08.2022
22;460.154;05.08.2022
23;436.851;05.08.2022
0;395.081;06.08.2022
1;356.579;06.08.2022
2;334.776;06.08.2022
3;321.82;06.08.2022
4;312.726;06.08.2022
5;303.631;06.08.2022
6;294.538;06.08.2022
7;308.666;06.08.2022
8;337.189;06.08.2022
9;381.338;06.08.2022
10;417.239;06.08.2022
11;437.232;06.08.2022
12;442.643;06.08.2022
13;438.345;06.08.2022
14;435.848;06.08.2022
15;430.831;06.08.2022
16;427.045;06.08.2022
17;427.068;06.08.2022
18;424.85;06.08.2022
19;420.946;06.08.2022
20;413.197;06.08.2022
21;416.073;06.08.2022
22;426.995;06.08.2022
23;404.376;06.08.2022
0;368.38;07.08.2022
1;336.165;07.08.2022
2;313.277;07.08.2022
3;301.499;07.08.2022
4;294.931;07.08.2022
5;285.118;07.08.2022
6;278.572;07.08.2022
7;294.717;07.08.2022
8;324.42;07.08.2022
9;369.684;07.08.2022
10;405.779;07.08.2022
11;427.837;07.08.2022
12;430.693;07.08.2022
13;428.749;07.08.2022
14;428.268;07.08.2022
15;424.459;07.08.2022
16;421.687;07.08.2022
17;421.188;07.08.2022
18;420.91;07.08.2022
19;420.448;07.08.2022
20;417.713;07.08.2022
21;426.301;07.08.2022
22;439.585;07.08.2022
23;412.072;07.08.2022
0;369.373;08.08.2022
1;334.06;08.08.2022
2;313.023;08.08.2022
3;300.99;08.08.2022
4;296.799;08.08.2022
5;290.668;08.08.2022
6;290.006;08.08.2022
7;324.154;08.08.2022
8;368.226;08.08.2022
9;421.944;08.08.2022
10;455.953;08.08.2022
11;470.3;08.08.2022
12;471.03;08.08.2022
13;466.586;08.08.2022
14;468.71;08.08.2022
15;465.566;08.08.2022
16;462.382;08.08.2022
17;459.778;08.08.2022
18;448.951;08.08.2022
19;448.616;08.08.2022
20;442.636;08.08.2022
21;446.975;08.08.2022
22;452.179;08.08.2022
23;425.038;08.08.2022
0;381.152;09.08.2022
1;343.156;09.08.2022
2;320.817;09.08.2022
3;310.648;09.08.2022
4;304.796;09.08.2022
5;301.452;09.08.2022
6;299.09;09.08.2022
7;331.109;09.08.2022
8;377.984;09.08.2022
9;430.098;09.08.2022
10;463.384;09.08.2022
11;476.947;09.08.2022
12;478.587;09.08.2022
13;473.465;09.08.2022
14;475.846;09.08.2022
15;474.686;09.08.2022
16;470.387;09.08.2022
17;464.773;09.08.2022
18;457.56;09.08.2022
19;452.903;09.08.2022
20;442.956;09.08.2022
21;452.822;09.08.2022
22;458.66;09.08.2022
23;429.914;09.08.2022
0;384.971;10.08.2022
1;346.618;10.08.2022
2;324.326;10.08.2022
3;311.772;10.08.2022
4;307.418;10.08.2022
5;302.022;10.08.2022
6;300.498;10.08.2022
7;333.596;10.08.2022
8;378.098;10.08.2022
9;435.159;10.08.2022
10;470.619;10.08.2022
11;484.332;10.08.2022
12;484.482;10.08.2022
13;479.384;10.08.2022
14;480.753;10.08.2022
15;478.463;10.08.2022
16;475.457;10.08.2022
17;472.857;10.08.2022
18;461.799;10.08.2022
19;458.13;10.08.2022
20;450.587;10.08.2022
21;455.356;10.08.2022
22;462.425;10.08.2022
23;434.067;10.08.2022
0;386.548;11.08.2022
1;348.643;11.08.2022
2;327.255;11.08.2022
3;317.365;11.08.2022
4;311.151;11.08.2022
5;306.374;11.08.2022
6;303.512;11.08.2022
7;335.498;11.08.2022
8;380.612;11.08.2022
9;435.322;11.08.2022
10;469.986;11.08.2022
11;484.57;11.08.2022
12;486.81;11.08.2022
13;483.0;11.08.2022
14;485.025;11.08.2022
15;482.8;11.08.2022
16;477.953;11.08.2022
17;480.583;11.08.2022
18;472.705;11.08.2022
19;466.308;11.08.2022
20;455.315;11.08.2022
21;459.266;11.08.2022
22;462.882;11.08.2022
23;436.413;11.08.2022
0;390.906;12.08.2022
1;351.849;12.08.2022
2;331.039;12.08.2022
3;319.861;12.08.2022
4;312.999;12.08.2022
5;308.335;12.08.2022
6;305.896;12.08.2022
7;339.702;12.08.2022
8;381.353;12.08.2022
9;434.334;12.08.2022
10;465.015;12.08.2022
11;481.08;12.08.2022
12;484.054;12.08.2022
13;481.156;12.08.2022
14;483.039;12.08.2022
15;482.203;12.08.2022
16;475.185;12.08.2022
17;475.677;12.08.2022
18;466.876;12.08.2022
19;460.683;12.08.2022
20;448.268;12.08.2022
21;453.784;12.08.2022
22;455.207;12.08.2022
23;430.614;12.08.2022
0;388.598;13.08.2022
1;352.139;13.08.2022
2;329.699;13.08.2022
3;318.713;13.08.2022
4;311.193;13.08.2022
5;303.853;13.08.2022
6;296.982;13.08.2022
7;318.927;13.08.2022
8;355.043;13.08.2022
9;405.905;13.08.2022
10;445.466;13.08.2022
11;465.186;13.08.2022
12;468.479;13.08.2022
13;465.039;13.08.2022
14;463.807;13.08.2022
15;461.737;13.08.2022
16;456.254;13.08.2022
17;453.679;13.08.2022
18;450.386;13.08.2022
19;444.007;13.08.2022
20;435.526;13.08.2022
21;442.959;13.08.2022
22;449.684;13.08.2022
23;422.463;13.08.2022
0;385.09;14.08.2022
1;353.766;14.08.2022
2;331.213;14.08.2022
3;317.969;14.08.2022
4;310.915;14.08.2022
5;303.283;14.08.2022
6;294.83;14.08.2022
7;310.594;14.08.2022
8;338.513;14.08.2022
9;385.127;14.08.2022
10;421.63;14.08.2022
11;444.194;14.08.2022
12;449.235;14.08.2022
13;448.92;14.08.2022
14;449.645;14.08.2022
15;448.342;14.08.2022
16;448.434;14.08.2022
17;451.038;14.08.2022
18;452.733;14.08.2022
19;451.953;14.08.2022
20;447.392;14.08.2022
21;458.723;14.08.2022
22;461.053;14.08.2022
23;429.192;14.08.2022
0;384.652;15.08.2022
1;348.71;15.08.2022
2;326.689;15.08.2022
3;315.49;15.08.2022
4;308.191;15.08.2022
5;305.093;15.08.2022
6;303.412;15.08.2022
7;336.252;15.08.2022
8;385.502;15.08.2022
9;445.874;15.08.2022
10;482.438;15.08.2022
11;502.09;15.08.2022
12;506.195;15.08.2022
13;504.199;15.08.2022
14;510.106;15.08.2022
15;507.221;15.08.2022
16;503.028;15.08.2022
17;499.295;15.08.2022
18;489.817;15.08.2022
19;483.477;15.08.2022
20;475.309;15.08.2022
21;486.801;15.08.2022
22;477.812;15.08.2022
23;444.902;15.08.2022
0;396.728;16.08.2022
1;358.727;16.08.2022
2;335.934;16.08.2022
3;325.468;16.08.2022
4;319.188;16.08.2022
5;315.786;16.08.2022
6;313.336;16.08.2022
7;346.056;16.08.2022
8;392.209;16.08.2022
9;445.607;16.08.2022
10;479.999;16.08.2022
11;495.819;16.08.2022
12;500.622;16.08.2022
13;503.287;16.08.2022
14;508.847;16.08.2022
15;508.163;16.08.2022
16;503.016;16.08.2022
17;500.625;16.08.2022
18;489.715;16.08.2022
19;485.494;16.08.2022
20;477.427;16.08.2022
21;489.033;16.08.2022
22;478.578;16.08.2022
23;446.181;16.08.2022
0;399.24;17.08.2022
1;362.61;17.08.2022
2;340.611;17.08.2022
3;330.663;17.08.2022
4;322.752;17.08.2022
5;319.38;17.08.2022
6;315.442;17.08.2022
7;346.793;17.08.2022
8;392.383;17.08.2022
9;448.228;17.08.2022
10;480.664;17.08.2022
11;501.933;17.08.2022
12;507.26;17.08.2022
13;505.204;17.08.2022
14;509.788;17.08.2022
15;510.284;17.08.2022
16;507.962;17.08.2022
17;505.763;17.08.2022
18;494.29;17.08.2022
19;483.877;17.08.2022
20;473.951;17.08.2022
21;483.502;17.08.2022
22;477.141;17.08.2022
23;447.223;17.08.2022
0;400.752;18.08.2022
1;361.335;18.08.2022
2;338.3;18.08.2022
3;326.754;18.08.2022
4;320.161;18.08.2022
5;317.491;18.08.2022
6;311.272;18.08.2022
7;343.836;18.08.2022
8;392.033;18.08.2022
9;450.186;18.08.2022
10;489.216;18.08.2022
11;507.042;18.08.2022
12;511.385;18.08.2022
13;506.351;18.08.2022
14;506.163;18.08.2022
15;506.109;18.08.2022
16;503.732;18.08.2022
17;502.232;18.08.2022
18;488.929;18.08.2022
19;481.567;18.08.2022
20;472.139;18.08.2022
21;485.705;18.08.2022
22;475.163;18.08.2022
23;445.793;18.08.2022
0;400.958;19.08.2022
1;361.724;19.08.2022
2;338.525;19.08.2022
3;327.825;19.08.2022
4;319.336;19.08.2022
5;317.851;19.08.2022
6;315.186;19.08.2022
7;346.1;19.08.2022
8;393.652;19.08.2022
9;452.929;19.08.2022
10;491.014;19.08.2022
11;510.641;19.08.2022
12;517.454;19.08.2022
13;514.094;19.08.2022
14;512.453;19.08.2022
15;509.492;19.08.2022
16;502.24;19.08.2022
17;501.119;19.08.2022
18;490.092;19.08.2022
19;481.484;19.08.2022
20;469.432;19.08.2022
21;480.948;19.08.2022
22;468.479;19.08.2022
23;440.158;19.08.2022
0;399.695;20.08.2022
1;364.424;20.08.2022
2;340.403;20.08.2022
3;328.209;20.08.2022
4;321.721;20.08.2022
5;320.953;20.08.2022
6;318.653;20.08.2022
7;325.767;20.08.2022
8;353.716;20.08.2022
9;397.035;20.08.2022
10;433.051;20.08.2022
11;457.088;20.08.2022
12;467.666;20.08.2022
13;471.973;20.08.2022
14;470.892;20.08.2022
15;469.14;20.08.2022
16;462.807;20.08.2022
17;459.958;20.08.2022
18;458.367;20.08.2022
19;455.922;20.08.2022
20;453.135;20.08.2022
21;465.129;20.08.2022
22;449.101;20.08.2022
23;418.878;20.08.2022
0;381.7;21.08.2022
1;350.92;21.08.2022
2;330.919;21.08.2022
3;318.634;21.08.2022
4;310.678;21.08.2022
5;307.153;21.08.2022
6;298.792;21.08.2022
7;310.216;21.08.2022
8;338.215;21.08.2022
9;381.96;21.08.2022
10;421.219;21.08.2022
11;448.169;21.08.2022
12;457.741;21.08.2022
13;455.768;21.08.2022
14;454.445;21.08.2022
15;452.355;21.08.2022
16;450.433;21.08.2022
17;450.632;21.08.2022
18;449.238;21.08.2022
19;448.415;21.08.2022
20;448.149;21.08.2022
21;465.533;21.08.2022
22;447.342;21.08.2022
23;413.028;21.08.2022
0;371.395;22.08.2022
1;339.631;22.08.2022
2;317.182;22.08.2022
3;308.086;22.08.2022
4;301.67;22.08.2022
5;301.087;22.08.2022
6;301.405;22.08.2022
7;331.485;22.08.2022
8;376.372;22.08.2022
9;429.263;22.08.2022
10;464.501;22.08.2022
11;478.984;22.08.2022
12;479.841;22.08.2022
13;474.222;22.08.2022
14;479.891;22.08.2022
15;480.149;22.08.2022
16;474.955;22.08.2022
17;473.736;22.08.2022
18;464.285;22.08.2022
19;458.168;22.08.2022
20;454.038;22.08.2022
21;470.828;22.08.2022
22;456.167;22.08.2022
23;421.245;22.08.2022
0;378.908;23.08.2022
1;343.234;23.08.2022
2;323.605;23.08.2022
3;310.669;23.08.2022
4;306.293;23.08.2022
5;305.93;23.08.2022
6;303.305;23.08.2022
7;332.958;23.08.2022
8;379.657;23.08.2022
9;436.954;23.08.2022
10;474.976;23.08.2022
11;493.202;23.08.2022
12;499.097;23.08.2022
13;499.566;23.08.2022
14;505.182;23.08.2022
15;504.77;23.08.2022
16;503.349;23.08.2022
17;500.741;23.08.2022
18;488.008;23.08.2022
19;480.951;23.08.2022
20;482.267;23.08.2022
21;484.635;23.08.2022
22;458.798;23.08.2022
23;422.491;23.08.2022
0;380.842;24.08.2022
1;346.634;24.08.2022
2;328.002;24.08.2022
3;316.433;24.08.2022
4;309.389;24.08.2022
5;310.525;24.08.2022
6;309.322;24.08.2022
7;337.345;24.08.2022
8;386.721;24.08.2022
9;446.332;24.08.2022
10;485.051;24.08.2022
11;501.498;24.08.2022
12;504.724;24.08.2022
13;502.783;24.08.2022
14;503.702;24.08.2022
15;503.338;24.08.2022
16;498.211;24.08.2022
17;493.156;24.08.2022
18;481.153;24.08.2022
19;474.012;24.08.2022
20;467.475;24.08.2022
21;487.786;24.08.2022
22;471.254;24.08.2022
23;435.756;24.08.2022
0;391.927;25.08.2022
1;355.759;25.08.2022
2;333.141;25.08.2022
3;323.231;25.08.2022
4;317.399;25.08.2022
5;317.563;25.08.2022
6;316.623;25.08.2022
7;346.663;25.08.2022
8;390.753;25.08.2022
9;445.565;25.08.2022
10;477.305;25.08.2022
11;496.358;25.08.2022
12;502.659;25.08.2022
13;498.706;25.08.2022
14;498.603;25.08.2022
15;497.742;25.08.2022
16;497.609;25.08.2022
17;496.553;25.08.2022
18;485.239;25.08.2022
19;474.818;25.08.2022
20;468.286;25.08.2022
21;487.24;25.08.2022
22;470.838;25.08.2022
23;436.571;25.08.2022
0;390.242;26.08.2022
1;354.91;26.08.2022
2;332.145;26.08.2022
3;319.783;26.08.2022
4;312.953;26.08.2022
5;310.917;26.08.2022
6;309.69;26.08.2022
7;336.495;26.08.2022
8;383.36;26.08.2022
9;441.105;26.08.2022
10;479.285;26.08.2022
11;495.833;26.08.2022
12;498.74;26.08.2022
13;495.896;26.08.2022
14;499.791;26.08.2022
15;499.681;26.08.2022
16;494.061;26.08.2022
17;489.248;26.08.2022
18;476.185;26.08.2022
19;469.216;26.08.2022
20;460.682;26.08.2022
21;477.897;26.08.2022
22;460.656;26.08.2022
23;430.473;26.08.2022
0;389.406;27.08.2022
1;354.229;27.08.2022
2;331.153;27.08.2022
3;319.23;27.08.2022
4;312.499;27.08.2022
5;309.45;27.08.2022
6;300.844;27.08.2022
7;317.795;27.08.2022
8;352.56;27.08.2022
9;402.329;27.08.2022
10;439.193;27.08.2022
11;458.896;27.08.2022
12;465.527;27.08.2022
13;463.272;27.08.2022
14;463.267;27.08.2022
15;461.476;27.08.2022
16;455.662;27.08.2022
17;454.383;27.08.2022
18;451.212;27.08.2022
19;446.317;27.08.2022
20;440.527;27.08.2022
21;459.287;27.08.2022
22;443.621;27.08.2022
23;412.737;27.08.2022
0;376.071;28.08.2022
1;344.31;28.08.2022
2;321.537;28.08.2022
3;310.204;28.08.2022
4;303.639;28.08.2022
5;301.469;28.08.2022
6;291.397;28.08.2022
7;303.244;28.08.2022
8;332.085;28.08.2022
9;378.112;28.08.2022
10;418.192;28.08.2022
11;442.723;28.08.2022
12;451.919;28.08.2022
13;451.156;28.08.2022
14;451.118;28.08.2022
15;448.301;28.08.2022
16;447.531;28.08.2022
17;447.131;28.08.2022
18;445.003;28.08.2022
19;441.702;28.08.2022
20;445.007;28.08.2022
21;467.203;28.08.2022
22;449.133;28.08.2022
23;416.466;28.08.2022
0;372.873;29.08.2022
1;339.143;29.08.2022
2;319.455;29.08.2022
3;307.484;29.08.2022
4;300.827;29.08.2022
5;300.762;29.08.2022
6;304.148;29.08.2022
7;333.706;29.08.2022
8;377.344;29.08.2022
9;431.167;29.08.2022
10;465.236;29.08.2022
11;480.58;29.08.2022
12;487.134;29.08.2022
13;480.74;29.08.2022
14;480.306;29.08.2022
15;476.288;29.08.2022
16;472.381;29.08.2022
17;471.21;29.08.2022
18;458.504;29.08.2022
19;450.842;29.08.2022
20;448.718;29.08.2022
21;465.514;29.08.2022
22;442.564;29.08.2022
23;409.84;29.08.2022
0;366.339;30.08.2022
1;332.845;30.08.2022
2;312.812;30.08.2022
3;303.608;30.08.2022
4;297.037;30.08.2022
5;298.124;30.08.2022
6;299.591;30.08.2022
7;329.809;30.08.2022
8;371.586;30.08.2022
9;426.228;30.08.2022
10;459.579;30.08.2022
11;470.886;30.08.2022
12;470.285;30.08.2022
13;464.517;30.08.2022
14;466.824;30.08.2022
15;464.049;30.08.2022
16;460.347;30.08.2022
17;457.155;30.08.2022
18;447.613;30.08.2022
19;444.265;30.08.2022
20;442.563;30.08.2022
21;459.305;30.08.2022
22;436.65;30.08.2022
23;404.506;30.08.2022
0;365.875;01.09.2022
1;329.521;01.09.2022
2;307.173;01.09.2022
3;298.276;01.09.2022
4;292.849;01.09.2022
5;293.23;01.09.2022
6;296.97;01.09.2022
7;325.241;01.09.2022
8;373.738;01.09.2022
9;419.64;01.09.2022
10;436.898;01.09.2022
11;439.337;01.09.2022
12;438.342;01.09.2022
13;439.916;01.09.2022
14;447.173;01.09.2022
15;445.41;01.09.2022
16;440.176;01.09.2022
17;436.563;01.09.2022
18;426.577;01.09.2022
19;423.53;01.09.2022
20;429.671;01.09.2022
21;449.8;01.09.2022
22;430.799;01.09.2022
23;397.297;01.09.2022
0;355.497;02.09.2022
1;326.033;02.09.2022
2;307.813;02.09.2022
3;302.622;02.09.2022
4;298.028;02.09.2022
5;299.553;02.09.2022
6;306.328;02.09.2022
7;339.633;02.09.2022
8;385.797;02.09.2022
9;427.587;02.09.2022
10;455.391;02.09.2022
11;465.433;02.09.2022
12;464.582;02.09.2022
13;457.409;02.09.2022
14;461.454;02.09.2022
15;459.892;02.09.2022
16;453.109;02.09.2022
17;444.951;02.09.2022
18;440.036;02.09.2022
19;436.414;02.09.2022
20;440.259;02.09.2022
21;462.219;02.09.2022
22;440.943;02.09.2022
23;408.028;02.09.2022
0;369.465;03.09.2022
1;338.684;03.09.2022
2;318.935;03.09.2022
3;309.236;03.09.2022
4;303.281;03.09.2022
5;301.608;03.09.2022
6;298.047;03.09.2022
7;310.674;03.09.2022
8;344.29;03.09.2022
9;389.7;03.09.2022
10;421.494;03.09.2022
11;437.828;03.09.2022
12;440.499;03.09.2022
13;437.857;03.09.2022
14;434.318;03.09.2022
15;430.78;03.09.2022
16;427.637;03.09.2022
17;425.697;03.09.2022
18;422.482;03.09.2022
19;424.202;03.09.2022
20;434.393;03.09.2022
21;453.867;03.09.2022
22;434.609;03.09.2022
23;406.311;03.09.2022
0;368.82;04.09.2022
1;338.237;04.09.2022
2;315.746;04.09.2022
3;305.665;04.09.2022
4;300.412;04.09.2022
5;299.993;04.09.2022
6;296.59;04.09.2022
7;302.609;04.09.2022
8;329.284;04.09.2022
9;372.228;04.09.2022
10;407.449;04.09.2022
11;427.401;04.09.2022
12;430.492;04.09.2022
13;430.22;04.09.2022
14;427.2;04.09.2022
15;424.825;04.09.2022
16;421.863;04.09.2022
17;420.798;04.09.2022
18;423.34;04.09.2022
19;425.342;04.09.2022
20;439.031;04.09.2022
21;465.53;04.09.2022
22;445.75;04.09.2022
23;408.349;04.09.2022
0;362.449;05.09.2022
1;328.634;05.09.2022
2;311.301;05.09.2022
3;302.608;05.09.2022
4;296.651;05.09.2022
5;297.141;05.09.2022
6;304.139;05.09.2022
7;338.663;05.09.2022
8;386.52;05.09.2022
9;428.537;05.09.2022
10;456.218;05.09.2022
11;467.012;05.09.2022
12;463.701;05.09.2022
13;455.009;05.09.2022
14;455.982;05.09.2022
15;456.978;05.09.2022
16;453.571;05.09.2022
17;447.442;05.09.2022
18;442.376;05.09.2022
19;441.82;05.09.2022
20;453.049;05.09.2022
21;470.34;05.09.2022
22;446.867;05.09.2022
23;409.516;05.09.2022
0;365.686;06.09.2022
1;331.168;06.09.2022
2;306.725;06.09.2022
3;297.759;06.09.2022
4;294.511;06.09.2022
5;298.476;06.09.2022
6;310.389;06.09.2022
7;344.223;06.09.2022
8;391.758;06.09.2022
9;435.803;06.09.2022
10;461.57;06.09.2022
11;469.164;06.09.2022
12;467.121;06.09.2022
13;460.876;06.09.2022
14;463.25;06.09.2022
15;461.632;06.09.2022
16;458.335;06.09.2022
17;451.99;06.09.2022
18;443.565;06.09.2022
19;446.027;06.09.2022
20;462.22;06.09.2022
21;479.528;06.09.2022
22;454.305;06.09.2022
23;419.8;06.09.2022
0;374.712;07.09.2022
1;340.262;07.09.2022
2;322.947;07.09.2022
3;314.678;07.09.2022
4;311.294;07.09.2022
5;312.805;07.09.2022
6;321.421;07.09.2022
7;353.062;07.09.2022
8;396.928;07.09.2022
9;439.507;07.09.2022
10;465.019;07.09.2022
11;472.325;07.09.2022
12;470.66;07.09.2022
13;465.682;07.09.2022
14;467.49;07.09.2022
15;467.178;07.09.2022
16;464.398;07.09.2022
17;457.337;07.09.2022
18;448.757;07.09.2022
19;449.439;07.09.2022
20;467.847;07.09.2022
21;479.246;07.09.2022
22;454.498;07.09.2022
23;419.381;07.09.2022
0;375.592;08.09.2022
1;341.212;08.09.2022
2;321.551;08.09.2022
3;313.808;08.09.2022
4;308.046;08.09.2022
5;312.163;08.09.2022
6;320.13;08.09.2022
7;351.679;08.09.2022
8;399.754;08.09.2022
9;444.358;08.09.2022
10;470.373;08.09.2022
11;474.941;08.09.2022
12;471.74;08.09.2022
13;466.041;08.09.2022
14;468.153;08.09.2022
15;464.601;08.09.2022
16;461.532;08.09.2022
17;455.781;08.09.2022
18;449.131;08.09.2022
19;449.636;08.09.2022
20;468.872;08.09.2022
21;477.519;08.09.2022
22;453.357;08.09.2022
23;418.164;08.09.2022
0;375.457;09.09.2022
1;340.287;09.09.2022
2;322.653;09.09.2022
3;313.721;09.09.2022
4;310.144;09.09.2022
5;311.651;09.09.2022
6;320.452;09.09.2022
7;350.448;09.09.2022
8;396.263;09.09.2022
9;446.495;09.09.2022
10;477.356;09.09.2022
11;491.038;09.09.2022
12;495.316;09.09.2022
13;493.994;09.09.2022
14;495.436;09.09.2022
15;498.428;09.09.2022
16;497.029;09.09.2022
17;492.379;09.09.2022
18;490.78;09.09.2022
19;494.951;09.09.2022
20;500.285;09.09.2022
21;493.292;09.09.2022
22;467.494;09.09.2022
23;435.469;09.09.2022
0;398.169;10.09.2022
1;363.339;10.09.2022
2;342.5;10.09.2022
3;331.185;10.09.2022
4;326.832;10.09.2022
5;326.561;10.09.2022
6;329.628;10.09.2022
7;337.889;10.09.2022
8;371.461;10.09.2022
9;414.366;10.09.2022
10;448.664;10.09.2022
11;465.157;10.09.2022
12;464.689;10.09.2022
13;462.125;10.09.2022
14;460.023;10.09.2022
15;457.34;10.09.2022
16;455.245;10.09.2022
